CID	X	Y	CellType	CellTypeName	Region	Dist2Interface
HumanMelanomaPatient1__cell_40474	5370.20159702838	-5399.5536383935	CD8T	CD8 T cells	Inner margin	173.797593991722
HumanMelanomaPatient1__cell_40496	5317.70017089716	-5409.79669686923	CD8T	CD8 T cells	Inner margin	128.114950556259
HumanMelanomaPatient1__cell_40513	5329.44985189335	-5419.02566589736	CD8T	CD8 T cells	Inner margin	138.813487551376
HumanMelanomaPatient1__cell_40521	5405.449616236	-5418.38859473359	CD8T	CD8 T cells	Inner margin	209.23732874505
HumanMelanomaPatient1__cell_40530	5477.23045534629	-5424.14469127206	CD8T	CD8 T cells	Tumor	279.979500631454
HumanMelanomaPatient1__cell_40536	5421.78166999112	-5428.85154011413	CD8T	CD8 T cells	Inner margin	228.615236825931
HumanMelanomaPatient1__cell_40677	5155.11006613763	-5499.1682815526	CD8T	CD8 T cells	Outer margin	-89.6301492324152
HumanMelanomaPatient1__cell_40846	5321.88635841325	-5309.71357148139	CD8T	CD8 T cells	Inner margin	113.221226104302
HumanMelanomaPatient1__cell_40859	5333.03355315374	-5329.436371774	CD8T	CD8 T cells	Inner margin	125.737960675567
HumanMelanomaPatient1__cell_40878	5256.57283213022	-5378.26657180384	CD8T	CD8 T cells	Inner margin	62.3428293387225
HumanMelanomaPatient1__cell_40924	5378.69747296047	-5475.21224262926	CD8T	CD8 T cells	Inner margin	178.001047123557
HumanMelanomaPatient1__cell_42875	4264.6020878684	-4720.02280436847	CD8T	CD8 T cells	Tumor	589.599110144254
HumanMelanomaPatient1__cell_43000	4238.60399422183	-4765.46418175966	CD8T	CD8 T cells	Tumor	593.577278230431
HumanMelanomaPatient1__cell_43314	4394.28362141334	-4885.59393335326	CD8T	CD8 T cells	Tumor	765.164125268893
HumanMelanomaPatient1__cell_43385	4565.91762266372	-4917.14113572822	CD8T	CD8 T cells	Tumor	612.745758355686
HumanMelanomaPatient1__cell_43465	4360.0421185155	-4972.21087306716	CD8T	CD8 T cells	Tumor	739.119367596696
HumanMelanomaPatient1__cell_43479	4581.78455554855	-4976.40906711749	CD8T	CD8 T cells	Tumor	566.737680907844
HumanMelanomaPatient1__cell_43491	4470.91264480944	-4992.16190476515	CD8T	CD8 T cells	Tumor	638.012152963301
HumanMelanomaPatient1__cell_43527	4519.09461224494	-5010.11542513301	CD8T	CD8 T cells	Tumor	589.348648487595
HumanMelanomaPatient1__cell_43542	4503.71324150541	-5021.17513411622	CD8T	CD8 T cells	Tumor	594.284708903925
HumanMelanomaPatient1__cell_43612	4431.43974409087	-5056.62738520722	CD8T	CD8 T cells	Tumor	633.21256145935
HumanMelanomaPatient1__cell_43672	4668.50452146106	-5109.9843808922	CD8T	CD8 T cells	Tumor	411.196817176997
HumanMelanomaPatient1__cell_43789	4269.71483315526	-4768.41610950347	CD8T	CD8 T cells	Tumor	620.50907605178
HumanMelanomaPatient1__cell_43806	4259.66363282253	-4784.66006963583	CD8T	CD8 T cells	Tumor	621.938653254505
HumanMelanomaPatient1__cell_43812	4267.73493601402	-4791.938326304	CD8T	CD8 T cells	Tumor	632.764208050541
HumanMelanomaPatient1__cell_43813	4275.08927508134	-4792.80457969154	CD8T	CD8 T cells	Tumor	639.169515517519
HumanMelanomaPatient1__cell_43857	4401.40894534401	-4837.94833807448	CD8T	CD8 T cells	Tumor	764.368343377814
HumanMelanomaPatient1__cell_43873	4347.06895789534	-4860.03786260876	CD8T	CD8 T cells	Tumor	737.136982697423
HumanMelanomaPatient1__cell_43880	4375.0790420746	-4868.78301967557	CD8T	CD8 T cells	Tumor	761.202872976706
HumanMelanomaPatient1__cell_43892	4398.08741867446	-4880.21968430351	CD8T	CD8 T cells	Tumor	765.86858999372
HumanMelanomaPatient1__cell_43957	4566.07066973366	-4960.21068319681	CD8T	CD8 T cells	Tumor	589.293817012638
HumanMelanomaPatient1__cell_43962	4478.54204058998	-4966.29112425701	CD8T	CD8 T cells	Tumor	648.634812933632
HumanMelanomaPatient1__cell_43979	4551.1238599034	-5002.15687329572	CD8T	CD8 T cells	Tumor	570.58517016839
HumanMelanomaPatient1__cell_43986	4492.16573864246	-5015.42831054104	CD8T	CD8 T cells	Tumor	606.914614626285
HumanMelanomaPatient1__cell_44000	4324.77073934727	-5027.71583397086	CD8T	CD8 T cells	Tumor	739.823450634868
HumanMelanomaPatient1__cell_44007	4485.62018257772	-5042.16785842473	CD8T	CD8 T cells	Tumor	596.118004469349
HumanMelanomaPatient1__cell_44009	4342.52132051882	-5041.90777427925	CD8T	CD8 T cells	Tumor	717.40969786409
HumanMelanomaPatient1__cell_44013	4579.36619342534	-5046.39822769854	CD8T	CD8 T cells	Tumor	519.98566520053
HumanMelanomaPatient1__cell_44047	4578.20551273714	-5067.37088816222	CD8T	CD8 T cells	Tumor	507.289944773167
HumanMelanomaPatient1__cell_44048	4459.25991288232	-5072.37527625569	CD8T	CD8 T cells	Tumor	601.269278734323
HumanMelanomaPatient1__cell_44062	4473.95688862678	-5088.57562283227	CD8T	CD8 T cells	Tumor	580.269740954789
HumanMelanomaPatient1__cell_44084	4630.25870360666	-5100.07235625447	CD8T	CD8 T cells	Tumor	446.380130152566
HumanMelanomaPatient1__cell_44099	4527.85421142623	-5113.24152042159	CD8T	CD8 T cells	Tumor	521.439517835862
HumanMelanomaPatient1__cell_44121	4597.39773526293	-5128.80220948743	CD8T	CD8 T cells	Tumor	454.827333279052
HumanMelanomaPatient1__cell_44136	4604.02542843191	-5135.08123022141	CD8T	CD8 T cells	Tumor	445.799539121667
HumanMelanomaPatient1__cell_44142	4679.34910245247	-5138.14552614493	CD8T	CD8 T cells	Tumor	384.331168283161
HumanMelanomaPatient1__cell_44204	4496.4389823145	-5167.54400169607	CD8T	CD8 T cells	Tumor	523.089477153266
HumanMelanomaPatient1__cell_44275	4584.8978232829	-5200.44788416322	CD8T	CD8 T cells	Tumor	429.096331585692
HumanMelanomaPatient1__cell_44295	4581.93960973458	-5207.69429165524	CD8T	CD8 T cells	Tumor	428.631049013515
HumanMelanomaPatient1__cell_44297	4634.02773281553	-5210.51121004541	CD8T	CD8 T cells	Tumor	380.765918190792
HumanMelanomaPatient1__cell_44326	4532.89313691777	-5226.1254635906	CD8T	CD8 T cells	Tumor	466.740443708018
HumanMelanomaPatient1__cell_44432	4463.01820910422	-5265.60934017797	CD8T	CD8 T cells	Tumor	522.006851578582
HumanMelanomaPatient1__cell_44539	4668.95036269859	-5304.1678840114	CD8T	CD8 T cells	Tumor	313.014548907582
HumanMelanomaPatient1__cell_44575	4497.32754922095	-5316.13545872657	CD8T	CD8 T cells	Tumor	477.757868254759
HumanMelanomaPatient1__cell_44589	4426.93986116244	-5323.07852129429	CD8T	CD8 T cells	Tumor	545.488160576636
HumanMelanomaPatient1__cell_44777	4615.75242468016	-5388.97145537558	CD8T	CD8 T cells	Tumor	349.574565799156
HumanMelanomaPatient1__cell_44809	4201.35877166046	-5404.60532030607	CD8T	CD8 T cells	Tumor	387.881421591942
HumanMelanomaPatient1__cell_45143	4403.82647025536	-5099.54711948805	CD8T	CD8 T cells	Tumor	636.192557534231
HumanMelanomaPatient1__cell_45165	4415.81277424862	-5123.20267447414	CD8T	CD8 T cells	Tumor	614.940776384517
HumanMelanomaPatient1__cell_45173	4362.85993027341	-5134.84448189593	CD8T	CD8 T cells	Tumor	658.480086715194
HumanMelanomaPatient1__cell_45179	4552.27500440071	-5138.86113248864	CD8T	CD8 T cells	Tumor	487.234354058244
HumanMelanomaPatient1__cell_45181	4656.84574626179	-5138.7159358028	CD8T	CD8 T cells	Tumor	401.26921205338
HumanMelanomaPatient1__cell_45182	4376.272272344	-5139.83650265442	CD8T	CD8 T cells	Tumor	644.180991422636
HumanMelanomaPatient1__cell_45210	4483.75223411945	-5161.98149638279	CD8T	CD8 T cells	Tumor	536.937899620771
HumanMelanomaPatient1__cell_45215	4488.59368280253	-5167.43507094517	CD8T	CD8 T cells	Tumor	530.249760536181
HumanMelanomaPatient1__cell_45241	4512.12681018011	-5206.23664062223	CD8T	CD8 T cells	Tumor	493.284920207214
HumanMelanomaPatient1__cell_45244	4364.05482854058	-5212.24898790104	CD8T	CD8 T cells	Tumor	626.420640610175
HumanMelanomaPatient1__cell_45253	4582.87810382239	-5214.78059829675	CD8T	CD8 T cells	Tumor	424.818576737005
HumanMelanomaPatient1__cell_45290	4552.42690370632	-5254.51749987265	CD8T	CD8 T cells	Tumor	438.950619690761
HumanMelanomaPatient1__cell_45347	4648.63710425276	-5308.17224734997	CD8T	CD8 T cells	Tumor	331.60062114445
HumanMelanomaPatient1__cell_45436	4613.76354095731	-5405.91960571304	CD8T	CD8 T cells	Tumor	350.571543152954
HumanMelanomaPatient1__cell_45439	4679.71909825668	-5407.57334343752	CD8T	CD8 T cells	Tumor	284.598529673198
HumanMelanomaPatient1__cell_45469	4419.8467796085	-5430.99238391478	CD8T	CD8 T cells	Tumor	516.2849276773
HumanMelanomaPatient1__cell_49985	5082.74766286029	-5067.84178021446	CD8T	CD8 T cells	Inner margin	96.2968095677136
HumanMelanomaPatient1__cell_50001	5008.15483678131	-5082.77262299713	CD8T	CD8 T cells	Inner margin	151.653145691568
HumanMelanomaPatient1__cell_50055	5038.50366566109	-5110.12519737673	CD8T	CD8 T cells	Inner margin	113.953143952481
HumanMelanomaPatient1__cell_50097	5081.37073068238	-5125.1614706264	CD8T	CD8 T cells	Inner margin	75.0281483371966
HumanMelanomaPatient1__cell_50111	5025.23743104673	-5132.95608642605	CD8T	CD8 T cells	Inner margin	111.132803018355
HumanMelanomaPatient1__cell_50112	4642.65540886653	-5128.97656607991	CD8T	CD8 T cells	Tumor	418.435712092942
HumanMelanomaPatient1__cell_50122	4734.71300692296	-5133.54244642963	CD8T	CD8 T cells	Tumor	347.72748307926
HumanMelanomaPatient1__cell_50130	4715.3438570792	-5138.77702323847	CD8T	CD8 T cells	Tumor	357.430806391306
HumanMelanomaPatient1__cell_50140	4648.58431708353	-5138.67553341907	CD8T	CD8 T cells	Tumor	407.776456126123
HumanMelanomaPatient1__cell_50149	4993.0140688732	-5145.50660034776	CD8T	CD8 T cells	Inner margin	134.03989661529
HumanMelanomaPatient1__cell_50173	5036.64982938511	-5150.30738278939	CD8T	CD8 T cells	Inner margin	92.5431843516818
HumanMelanomaPatient1__cell_50176	4714.11281954457	-5154.30683090231	CD8T	CD8 T cells	Tumor	347.620912789175
HumanMelanomaPatient1__cell_50180	4725.45053857386	-5154.03750451911	CD8T	CD8 T cells	Tumor	339.544653531943
HumanMelanomaPatient1__cell_50228	4723.47223528874	-5169.64839218447	CD8T	CD8 T cells	Tumor	330.387043089181
HumanMelanomaPatient1__cell_50260	4766.93264694888	-5182.63074559337	CD8T	CD8 T cells	Tumor	289.942634932727
HumanMelanomaPatient1__cell_50268	5008.52310718604	-5186.96546372965	CD8T	CD8 T cells	Inner margin	98.7106379589698
HumanMelanomaPatient1__cell_50276	5041.8585400819	-5194.62748961104	CD8T	CD8 T cells	Inner margin	66.5323695617783
HumanMelanomaPatient1__cell_50279	4768.66771653558	-5192.25039843574	CD8T	CD8 T cells	Tumor	281.917978187498
HumanMelanomaPatient1__cell_50281	5000.31140431012	-5191.79958356613	CD8T	CD8 T cells	Inner margin	103.365662492995
HumanMelanomaPatient1__cell_50289	4761.8652674319	-5196.51774621828	CD8T	CD8 T cells	Tumor	283.900894867159
HumanMelanomaPatient1__cell_50315	4775.83274614609	-5204.17099171733	CD8T	CD8 T cells	Tumor	268.481725593444
HumanMelanomaPatient1__cell_50326	4723.04942261545	-5209.63966829757	CD8T	CD8 T cells	Tumor	305.584214302294
HumanMelanomaPatient1__cell_50332	4814.34628895392	-5212.87350678246	CD8T	CD8 T cells	Inner margin	235.71022581376
HumanMelanomaPatient1__cell_50354	4667.11172124554	-5219.32692212438	CD8T	CD8 T cells	Tumor	347.507226559048
HumanMelanomaPatient1__cell_50362	4814.52996029858	-5220.8531479639	CD8T	CD8 T cells	Inner margin	229.446859954834
HumanMelanomaPatient1__cell_50365	4978.76152518924	-5222.21992164562	CD8T	CD8 T cells	Inner margin	103.867565634859
HumanMelanomaPatient1__cell_50368	4750.23596863502	-5221.21499845883	CD8T	CD8 T cells	Tumor	276.871372746736
HumanMelanomaPatient1__cell_50390	4822.19074239806	-5230.67353116127	CD8T	CD8 T cells	Inner margin	217.022525780246
HumanMelanomaPatient1__cell_50397	5014.38947820398	-5235.79045915199	CD8T	CD8 T cells	Inner margin	66.3047796905817
HumanMelanomaPatient1__cell_50416	4830.0223220898	-5241.06266332428	CD8T	CD8 T cells	Inner margin	204.087039898568
HumanMelanomaPatient1__cell_50418	4820.90949704546	-5244.12007753229	CD8T	CD8 T cells	Inner margin	208.30205417885
HumanMelanomaPatient1__cell_50422	4948.00789778517	-5246.85488637167	CD8T	CD8 T cells	Inner margin	120.513295584948
HumanMelanomaPatient1__cell_50437	4842.46257484054	-5254.92999732267	CD8T	CD8 T cells	Inner margin	185.464023292493
HumanMelanomaPatient1__cell_50446	4707.56950857274	-5254.35450201759	CD8T	CD8 T cells	Tumor	295.275671265286
HumanMelanomaPatient1__cell_50467	4943.10035029662	-5262.08036924123	CD8T	CD8 T cells	Inner margin	122.777681353697
HumanMelanomaPatient1__cell_50469	4983.97213338266	-5266.31097265569	CD8T	CD8 T cells	Inner margin	81.6876290258364
HumanMelanomaPatient1__cell_50470	4868.62056893319	-5263.52155736787	CD8T	CD8 T cells	Inner margin	162.515408741537
HumanMelanomaPatient1__cell_50471	4724.50496566102	-5266.9900172027	CD8T	CD8 T cells	Tumor	274.457520355107
HumanMelanomaPatient1__cell_50499	4888.86171203128	-5274.71532531834	CD8T	CD8 T cells	Inner margin	142.020803424064
HumanMelanomaPatient1__cell_50502	4912.67702516684	-5275.28607554934	CD8T	CD8 T cells	Inner margin	130.689841684568
HumanMelanomaPatient1__cell_50503	4968.41187151687	-5278.36451986435	CD8T	CD8 T cells	Inner margin	94.0954194487227
HumanMelanomaPatient1__cell_50520	4927.88953771453	-5281.3478084153	CD8T	CD8 T cells	Inner margin	118.217333770933
HumanMelanomaPatient1__cell_50540	4922.201019408	-5294.44764886064	CD8T	CD8 T cells	Inner margin	109.351210977629
HumanMelanomaPatient1__cell_50562	4807.28506281461	-5299.72538125781	CD8T	CD8 T cells	Inner margin	185.926203210629
HumanMelanomaPatient1__cell_50571	4702.13862401949	-5302.52637349392	CD8T	CD8 T cells	Tumor	281.730181221791
HumanMelanomaPatient1__cell_50590	4704.33276035038	-5310.20234705167	CD8T	CD8 T cells	Tumor	277.353391466108
HumanMelanomaPatient1__cell_50609	4889.98721011128	-5317.97216548825	CD8T	CD8 T cells	Inner margin	107.391153209026
HumanMelanomaPatient1__cell_50614	4834.03774273949	-5318.53309979374	CD8T	CD8 T cells	Inner margin	153.459391204763
HumanMelanomaPatient1__cell_50639	4768.16751614258	-5328.05017300431	CD8T	CD8 T cells	Inner margin	211.083405098078
HumanMelanomaPatient1__cell_50648	4885.68415972049	-5331.74423723611	CD8T	CD8 T cells	Inner margin	102.280460859706
HumanMelanomaPatient1__cell_50652	4942.96395382842	-5334.64556441016	CD8T	CD8 T cells	Inner margin	64.4690204163988
HumanMelanomaPatient1__cell_50668	4711.38777209239	-5340.29083552684	CD8T	CD8 T cells	Tumor	263.362196884713
HumanMelanomaPatient1__cell_50678	4715.15945322816	-5344.36492623142	CD8T	CD8 T cells	Tumor	258.917079993834
HumanMelanomaPatient1__cell_50683	4768.85868043621	-5346.89815104202	CD8T	CD8 T cells	Inner margin	205.712098173554
HumanMelanomaPatient1__cell_50712	4738.87162444325	-5359.75935572689	CD8T	CD8 T cells	Inner margin	232.630513641193
HumanMelanomaPatient1__cell_50716	4899.11127768409	-5359.64634582037	CD8T	CD8 T cells	Inner margin	77.0152410726064
HumanMelanomaPatient1__cell_50718	4792.91392286452	-5361.21455600498	CD8T	CD8 T cells	Inner margin	179.442083479202
HumanMelanomaPatient1__cell_50720	4879.27611705443	-5360.05227496641	CD8T	CD8 T cells	Inner margin	95.4859523066292
HumanMelanomaPatient1__cell_50725	4810.99907331528	-5362.51810955155	CD8T	CD8 T cells	Inner margin	161.38483499587
HumanMelanomaPatient1__cell_50730	4891.93864545112	-5364.58170151789	CD8T	CD8 T cells	Inner margin	82.0449075237621
HumanMelanomaPatient1__cell_50731	4719.3253087107	-5366.31193967743	CD8T	CD8 T cells	Tumor	250.173256164056
HumanMelanomaPatient1__cell_50747	4983.2342556478	-5369.69067023853	CD8T	CD8 T cells	Inner margin	27.9561784822552
HumanMelanomaPatient1__cell_50761	4865.01295831891	-5374.97868149657	CD8T	CD8 T cells	Inner margin	106.098778163165
HumanMelanomaPatient1__cell_50768	4715.34939037786	-5375.73745665842	CD8T	CD8 T cells	Tumor	252.321993424747
HumanMelanomaPatient1__cell_50774	4825.00364093625	-5381.49543992988	CD8T	CD8 T cells	Inner margin	143.800129443014
HumanMelanomaPatient1__cell_50775	4761.04222752774	-5379.37629021073	CD8T	CD8 T cells	Inner margin	206.702219456181
HumanMelanomaPatient1__cell_50781	4781.85868151577	-5385.32298830716	CD8T	CD8 T cells	Inner margin	185.153110589513
HumanMelanomaPatient1__cell_50792	4858.33212244646	-5384.40671532754	CD8T	CD8 T cells	Inner margin	110.960273266962
HumanMelanomaPatient1__cell_50796	4682.72921057063	-5388.63116423408	CD8T	CD8 T cells	Tumor	282.915809381145
HumanMelanomaPatient1__cell_50798	4835.93057573283	-5392.00534552229	CD8T	CD8 T cells	Inner margin	130.780871407121
HumanMelanomaPatient1__cell_50812	4829.30631883688	-5395.64486383879	CD8T	CD8 T cells	Inner margin	136.642245919811
HumanMelanomaPatient1__cell_50848	4688.45204446564	-5404.06823373326	CD8T	CD8 T cells	Tumor	276.024280389277
HumanMelanomaPatient1__cell_50851	4818.47704590585	-5405.23760487035	CD8T	CD8 T cells	Inner margin	146.200112360377
HumanMelanomaPatient1__cell_50855	4671.40270161596	-5404.25934839188	CD8T	CD8 T cells	Tumor	293.044662545198
HumanMelanomaPatient1__cell_50886	4829.28773088671	-5415.94863339213	CD8T	CD8 T cells	Inner margin	134.93943847491
HumanMelanomaPatient1__cell_50890	4814.93104904119	-5420.02100854127	CD8T	CD8 T cells	Inner margin	149.752465459443
HumanMelanomaPatient1__cell_50923	4849.95377984974	-5431.25509112672	CD8T	CD8 T cells	Inner margin	118.171429408099
HumanMelanomaPatient1__cell_50986	4866.05890091391	-5451.83229219251	CD8T	CD8 T cells	Inner margin	111.268230976714
HumanMelanomaPatient1__cell_51020	4899.03270094426	-5463.79699225882	CD8T	CD8 T cells	Inner margin	88.5232976052044
HumanMelanomaPatient1__cell_51031	5022.77003030777	-5469.52775781384	CD8T	CD8 T cells	Outer margin	-36.7939722674717
HumanMelanomaPatient1__cell_51043	4854.31635695447	-5470.28074944246	CD8T	CD8 T cells	Inner margin	129.755816490017
HumanMelanomaPatient1__cell_51078	4952.85516380552	-5485.49815472963	CD8T	CD8 T cells	Inner margin	64.792623277392
HumanMelanomaPatient1__cell_51086	4923.96792010945	-5486.88714709534	CD8T	CD8 T cells	Inner margin	85.6685856405379
HumanMelanomaPatient1__cell_51135	5038.07012810078	-5507.19884789316	CD8T	CD8 T cells	Outer margin	-44.574564874116
HumanMelanomaPatient1__cell_51184	4763.6599305302	-5540.29800128545	CD8T	CD8 T cells	Inner margin	243.419945076204
HumanMelanomaPatient1__cell_51221	5050.52070543852	-5119.05207955455	CD8T	CD8 T cells	Inner margin	99.1205149940534
HumanMelanomaPatient1__cell_51275	4703.78647599104	-5168.10667094273	CD8T	CD8 T cells	Tumor	346.315039535297
HumanMelanomaPatient1__cell_51289	4711.65008751454	-5177.87807900107	CD8T	CD8 T cells	Tumor	334.030993576164
HumanMelanomaPatient1__cell_51315	4772.94531895808	-5188.98492698759	CD8T	CD8 T cells	Tumor	281.196191433579
HumanMelanomaPatient1__cell_51322	5065.61996423769	-5192.77423705417	CD8T	CD8 T cells	Inner margin	50.4677654656168
HumanMelanomaPatient1__cell_51338	4754.66148653281	-5206.49368741919	CD8T	CD8 T cells	Tumor	282.669003405882
HumanMelanomaPatient1__cell_51350	5016.86254081496	-5212.38353588529	CD8T	CD8 T cells	Inner margin	78.2214276077123
HumanMelanomaPatient1__cell_51377	4752.09906635125	-5231.47094579408	CD8T	CD8 T cells	Tumor	269.250536862847
HumanMelanomaPatient1__cell_51382	4936.07763152908	-5238.38966518622	CD8T	CD8 T cells	Inner margin	134.198713660309
HumanMelanomaPatient1__cell_51385	4786.82840300119	-5239.93862615833	CD8T	CD8 T cells	Inner margin	236.547327129121
HumanMelanomaPatient1__cell_51386	5004.98527718704	-5242.23778284109	CD8T	CD8 T cells	Inner margin	72.2295900350318
